document_control_number,total_release,medium
1316215181013,966,water
1322220785467,0,water
1324222765442,0,water
1320219278126,0,water
1320218604751,0,water
1321220089763,0,water
1320218576825,0,water
1316215364605,0,water
1317216563751,0,water
1321220401929,0,water
1315214356697,0,water
1316215538962,0,water
1322220786368,0,water
1319217870056,0,water
1323223236858,0,water
1315214245870,117,water
1315214272751,0,water
1322221078215,0,water
1318217448745,0,water
1315213984127,299,water
1323221978911,0,water
1323222023982,0,water
1320218661130,0,water
1318217012689,0,water
1314213237605,0,water
1322221016114,0,water
1316215059231,0,water
1322221445758,0,water
1318216894980,0,water
1321219757806,36,water
1320218595054,0,water
1323221539962,0,water
1315213945658,28,water
1315213980651,0,water
1314212782849,0,water
1315214189856,0,water
1323221625369,0,water
1321220163632,0,water
1322220824914,0,water
1319217721214,0,water
1322221465685,0,water
1324222521977,250,water
1323221638289,0,water
1318217260482,0,water
1318216863199,0,water
1317216315061,515,water
1318216983522,0,water
1321220376154,0,water
1321220391546,0,water
1322220832303,0,water
1322221311311,0,water
1322220693269,0,water
1320218733069,0,water
1320218717407,0,water
1320219337312,0,water
1322221498431,5,water
1314213125964,0,water
1321219602099,0,water
1317216406975,0,water
1322220817124,0,water
1324223007372,0,water
1315213962400,0,water
1319218273454,0,water
1316215411190,0,water
1314212557565,0,water
1323221585716,0,water
1321219676499,0,water
1316215076302,0,water
1320218747044,0,water
1322220969416,0,water
1324223208202,0,water
1322220660106,0,water
1324222533919,0,water
1323222258865,0,water
1314212322402,0,water
1316215067909,0,water
1321219447048,0,water
1322220835870,0,water
1320219383142,0,water
1314212950265,0,water
1319217928187,0,water
1318216726923,0,water
1320218950739,0,water
1321219774445,0,water
1324222737544,0,water
1321219871213,0,water
1322221380393,0,water
1315213588306,442380,water
1321219677046,3,water
1324222418218,5,water
1320218700274,0,water
1324222868109,0,water
1322220915072,0,water
1315213937840,0,water
1316215075856,0,water
1315213968353,0,water
1314212343471,0,water
1314212345324,0,water
1316215058280,0,water
1317216009199,0,water
1314213189311,0,water
1322221316654,0,water
1324222590388,0,water
1314212878906,0,water
1317215884560,0,water
1319217938947,0,water
1314212402263,0,water
1315213235536,0,water
1316215059229,0,water
1316215619178,0,water
1314213001860,0,water
1315213715624,0,water
1320219197340,0,water
1319219407069,0,water
1320218885539,0,water
1316215192725,0,water
1319217666635,0,water
1319218508517,0,water
1318216766360,0,water
1317215913498,0,water
1314212748279,0,water
1317216569311,0,water
1315214331276,0,water
1322220764512,0,water
1323221765377,0,water
1323221769983,0,water
1316215674882,0,water
1321220353496,0,water
1321220443220,0,water
1320219380565,0,water
1315218633889,0,water
1315214412292,0,water
1314212985182,0,water
1321219721558,0,water
1321219845979,0,water
1319217978016,0,water
1320219256512,0,water
1322221534290,0,water
1320218966568,0,water
1318217228156,0,water
1317216385435,61,water
1317216222226,0,water
1318217299419,1,water
1315213965852,0,water
1321220147110,0,water
1315213669512,0,water
1315213791231,0,water
1321220027268,0,water
1322220732465,0,water
1322220762823,0,water
1317216044709,0,water
1320218934798,0,water
1319217778341,0,water
1322220700126,1283,water
1323221672025,0,water
1316215682434,0,water
1314211886991,0,water
1316214969495,0,water
1321219743554,0,water
1324222406567,0,water
1319221498241,5,water
1317216138685,0,water
1317216332902,0,water
1319218198137,0,water
1316215271166,0,water
1315213578216,0,water
1321219851247,0,water
1321220472361,0,water
1320219368281,0,water
1315214424968,0,water
1315213219571,0,water
1317218574251,0,water
1319218322699,0,water
1324223006091,0,water
1315213697511,0,water
1318217149172,0,water
1314212428433,0,water
1323222012864,0,water
1321219702370,0,water
1314212495980,0,water
1314212682569,0,water
1315214215257,0,water
1318217058674,0,water
1320218576585,0,water
1316215673144,0,water
1314213199110,0,water
1322221209695,0,water
1317216437350,0,water
1314212985663,0,water
1315213804750,0,water
1323222139949,0,water
1322221212905,0,water
1320219325103,0,water
1324222883757,0,water
1317216330860,0,water
1321220122168,0,water
1318216762447,0,water
1321220420107,0,water
1314212588572,0,water
1314213104829,0,water
1315213984204,0,water
1323222174322,241,water
1321220175677,0,water
1323221606763,0,water
1319218157396,0,water
1318217135678,0,water
1316218617025,104,water
1322220997148,0,water
1314212881686,0,water
1324222585440,0,water
1324222676468,0,water
1316215217100,0,water
1315213681962,0,water
1314213104387,0,water
1317215803863,0,water
1317216622860,0,water
1319217610361,0,water
1322221433257,0,water
1323221950936,0,water
1316215438514,0,water
1314214496566,0,water
1316215773995,0,water
1316215606664,0,water
1317216010948,0,water
1324223180718,0,water
1319218193656,0,water
1315213572074,0,water
1321220659510,0,water
1319217680065,0,water
1319217801620,0,water
1322220768523,0,water
1315214043515,0,water
1315213685720,0,water
1324222554747,0,water
1321220586604,0,water
1314212378386,5,water
1322221169663,0,water
1323222188637,12,water
1315213992237,0,water
1321219916614,0,water
1314212377636,0,water
1318217419290,0,water
1314211917719,0,water
1324222592836,0,water
1323221648126,0,water
1315214155588,0,water
1320218758872,0,water
1318217455272,0,water
1314212816678,0,water
1320219157397,0,water
1316214986010,0,water
1314213004118,0,water
1319218397848,9161,water
1322220783955,0,water
1314212428015,0,water
1316215093194,0,water
1316215682055,0,water
1315214235412,0,water
1317215885880,0,water
1319218504215,0,water
1320219201757,0,water
1318216981757,0,water
1317216437451,0,water
1323222015873,0,water
1322221498468,5,water
1316215029291,0,water
1316215300512,0,water
1318217042579,0,water
1315214215600,36,water
1317216592788,0,water
1321219828480,0,water
1315213572922,0,water
1315214451700,0,water
1321219624071,0,water
1314212944211,0,water
1315213829409,0,water
1322221294085,0,water
1316215365913,0,water
1316215469952,0,water
1324222911036,0,water
1314212692584,0,water
1324222737189,0,water
1322221371141,0,water
1317216283061,0,water
1323222257560,0,water
1324222482681,0,water
1322220938575,0,water
1317216571873,0,water
1324222542161,0,water
1314212522270,0,water
1322220640940,0,water
1323221706385,0,water
1322221267964,0,water
1317216280406,0,water
1319218495315,0,water
1321219931591,0,water
1316215072721,0,water
1315214393326,0,water
1324222667065,0,water
1315214039354,0,water
1320218979716,0,water
1315213704063,0,water
1322221300445,0,water
1321219595410,0,water
1320219400417,0,water
1321220657050,0,water
1320218713461,0,water
1315213971498,0,water
1314212335929,0,water
1316215493178,0,water
1316215357361,0,water
1324223153596,0,water
1317216057048,0,water
1314212394454,0,water
1319218496180,0,water
1315213761911,0,water
1315213910514,0,water
1317216377388,0,water
1319218394272,0,water
1324222989333,0,water
1318217345723,0,water
1318217217393,0,water
1319217742117,0,water
1322220981346,0,water
1323222175364,83,water
1314212414799,0,water
1316215710017,0,water
1322221114059,0,water
1322221221043,0,water
1315214006456,0,water
1322220732337,0,water
1318216769366,0,water
1314212322313,0,water
1315213792827,0,water
1315214011278,0,water
1319218069452,0,water
1319218265395,0,water
1316215662812,0,water
1320218687352,0,water
1322221502281,0,water
1317216234322,0,water
1319218340065,0,water
1316215329095,0,water
1320219333919,0,water
1315213673609,0,water
1316215104769,0,water
1319218636191,0,water
1323222249930,0,water
1324222444996,0,water
1319217809678,0,water
1318217174465,0,water
1317215905504,0,water
1316215352939,0,water
1323222043123,0,water
1317216200105,0,water
1315213978024,0,water
1317216296970,0,water
1318217071834,0,water
1322221060623,0,water
1316215364579,0,water
1316215640640,0,water
1318217283593,0,water
1320218879385,0,water
1321220275212,0,water
1323222019489,0,water
1315214344691,0,water
1324223202449,0,water
1324223165150,99,water
1319218515474,0,water
1323221542994,0,water
1321220142208,0,water
1321219702368,0,water
1318217262017,0,water
1316214992632,1,water
1314212647566,0,water
1315213581580,0,water
1318217021450,0,water
1323221713353,0,water
1314212779793,0,water
1318217447008,0,water
1315214218808,0,water
1324222530899,0,water
1323221724925,81,water
1324222596037,0,water
1318217534282,1546,water
1319218098869,5,water
1322221388972,0,water
1319218335166,0,water
1324223058797,0,water
1324222898001,0,water
1316215295914,0,water
1315213217161,0,water
1314212976563,0,water
1315214235400,0,water
1318217501358,5,water
1315214160917,0,water
1323221828383,0,water
1314212303705,0,water
1314212345476,0,water
1314212517510,7,water
1315218623306,0,water
1315213663709,0,water
1314212919005,126,water
1323221534528,0,water
1314212347708,0,water
1317216318776,0,water
1321220042941,0,water
1317215973951,0,water
1314212941381,0,water
1321219990773,0,water
1324223041284,0,water
1320218717357,0,water
1324223091721,19,water
1317216320667,0,water
1314212723338,0,water
1315213223454,0,water
1315214385282,0,water
1319218134601,0,water
1322220734038,0,water
1316215232291,0,water
1322220635433,0,water
1322221218720,0,water
1317216229195,0,water
1314212759690,0,water
1320218833337,6,water
1314212655447,0,water
1315214170502,0,water
1317216424972,0,water
1323221788247,0,water
1314212718922,0,water
1324222550218,0,water
1315214381307,0,water
1317215892249,0,water
1314212786899,0,water
1318217511447,0,water
1317216315059,0,water
1318216879193,0,water
1319217746116,0,water
1324223240603,0,water
1317216421521,0,water
1321219974565,0,water
1316215105204,0,water
1316215741378,0,water
1321220163784,2,water
1322221218670,0,water
1323222340743,0,water
1324222971917,1,water
1323221635891,250,water
1315214329536,0,water
1322221021835,2,water
1322220716447,0,water
1323222349728,0,water
1318217057835,0,water
1316215117173,0,water
1324222838334,0,water
1322220958425,5,water
1321222524213,0,water
1322220682645,0,water
1316215448844,0,water
1318217113760,0,water
1322220746919,0,water
1316215666583,0,water
1321219910181,0,water
1318217280585,0,water
1322221522840,0,water
1323222053872,0,water
1323222067668,0,water
1323221544430,0,water
1319218215806,0,water
1316215750151,0,water
1317216306769,0,water
1322220660486,0,water
1314212543817,0,water
1317216352308,0,water
1320218765939,0,water
1316215559307,0,water
1320218950754,0,water
1322221592708,0,water
1319218198859,0,water
1316215290723,0,water
1314212349904,113,water
1319218454181,0,water
1314212465328,133,water
1315214088623,0,water
1316215291648,0,water
1323221758980,0,water
1316215197207,0,water
1317216548420,110,water
1314212631131,0,water
1315213984242,0,water
1314212310585,0,water
1317216057099,0,water
1316215120080,0,water
1323222393237,0,water
1319217959838,0,water
1323221803428,0,water
1324222449910,0,water
1323222333662,0,water
1322220848675,0,water
1322220705685,0,water
1322221155195,0,water
1316215431204,0,water
1319217709613,0,water
1323221532486,0,water
1320218933695,0,water
1322221299391,0,water
1320219343365,0,water
1315213804735,0,water
1323221649421,0,water
1315213569724,0,water
1314212388678,0,water
1322220887739,0,water
1316215349477,0,water
1320218905952,0,water
1317216234260,0,water
1318217463367,0,water
1315213717440,5,water
1324222897997,0,water
1321220482412,0,water
1319217799257,0,water
1316215605938,0,water
1315214381422,4,water
1314212876712,0,water
1315214043491,0,water
1319218130134,0,water
1314212551384,0,water
1318217411127,0,water
1317215818547,250,water
1314212321626,0,water
1319217978030,0,water
1317216600825,0,water
1319217698861,0,water
1322220770731,0,water
1314211926389,0,water
1320219033507,0,water
1314212574469,0,water
1315214457778,0,water
1319218365599,0,water
1321219715745,0,water
1323222275846,0,water
1321219461744,0,water
1318217181472,0,water
1321219989009,0,water
1316215471727,0,water
1318217455260,0,water
1321219553690,0,water
1323221818901,0,water
1323221608324,0,water
1324222878959,5,water
1324222770392,0,water
1322221266075,0,water
1321220352037,0,water
1318217186889,0,water
1321219790096,0,water
1323221636513,0,water
1314212605897,0,water
1319218189393,0,water
1314212322287,0,water
1316214948960,0,water
1320218740936,0,water
1315213720651,0,water
1316215342825,0,water
1320219414974,2650,water
1314213000565,0,water
1323221713819,0,water
1316215241833,0,water
1323221818242,0,water
1321219783394,0,water
1320218653653,0,water
1314212302160,0,water
1321219881214,0,water
1322220662720,0,water
1314212759664,184,water
1323222387060,0,water
1319218322244,0,water
1322220717274,0,water
1314212818037,0,water
1315213894773,0,water
1314212639482,250,water
1322221106659,0,water
1318217282591,4,water
1315214076539,0,water
1320218701249,0,water
1322220997163,0,water
1320218897662,0,water
1324223047440,0,water
1315214128670,114,water
1314212953893,0,water
1318216874608,0,water
1323222124012,0,water
1314211916352,0,water
1323222137299,0,water
1315213585363,0,water
1318217126782,0,water
1319218050553,0,water
1316214986349,0,water
1314213079155,0,water
1316215756382,0,water
1315213541826,0,water
1323221741313,0,water
1319218415267,0,water
1315214335818,5,water
1318217416635,0,water
1315214215511,0,water
1321220412934,11,water
1324222423473,2780,water
1324222961930,0,water
1318217055413,0,water
1314212394288,0,water
1324222848537,0,water
1322220807958,0,water
1314212390708,0,water
1322220880595,0,water
1323222041978,0,water
1314212960025,1,water
1318216952679,0,water
1315213716234,0,water
1318216694467,0,water
1318217040082,0,water
1323222307439,0,water
1321219792557,0,water
1319218532164,0,water
1319218503718,0,water
1318217440787,0,water
1316215374289,0,water
1317215813472,0,water
1314212863296,0,water
1317216113757,0,water
1320219221621,0,water
1319217665811,0,water
1321219829823,0,water
1320219414719,0,water
1323222314799,255,water
1320218811343,0,water
1324223191762,0,water
1322221503889,0,water
1322221021823,7,water
1323221878489,0,water
1319219302876,0,water
1321220076929,0,water
